1159033_0_COMx,1159033_0_COMy,1159033_0_COMz,1159033_1_COMx,1159033_1_COMy,1159033_1_COMz,639486_0_COMx,639486_0_COMy,639486_0_COMz,639486_1_COMx,639486_1_COMy,639486_1_COMz,639486_2_COMx,639486_2_COMy,639486_2_COMz,639486_3_COMx,639486_3_COMy,639486_3_COMz,7433301_0_COMx,7433301_0_COMy,7433301_0_COMz,7433301_1_COMx,7433301_1_COMy,7433301_1_COMz,7433301_2_COMx,7433301_2_COMy,7433301_2_COMz,7433301_3_COMx,7433301_3_COMy,7433301_3_COMz,7433301_4_COMx,7433301_4_COMy,7433301_4_COMz,8793077_0_COMx,8793077_0_COMy,8793077_0_COMz,8793077_1_COMx,8793077_1_COMy,8793077_1_COMz,8793077_2_COMx,8793077_2_COMy,8793077_2_COMz,8833418_0_COMx,8833418_0_COMy,8833418_0_COMz,8833418_1_COMx,8833418_1_COMy,8833418_1_COMz,8833418_2_COMx,8833418_2_COMy,8833418_2_COMz,256587_0_COMx,256587_0_COMy,256587_0_COMz,256587_1_COMx,256587_1_COMy,256587_1_COMz,256587_2_COMx,256587_2_COMy,256587_2_COMz,256587_3_COMx,256587_3_COMy,256587_3_COMz,2657201_0_COMx,2657201_0_COMy,2657201_0_COMz,2657201_1_COMx,2657201_1_COMy,2657201_1_COMz,5139716_0_COMx,5139716_0_COMy,5139716_0_COMz,5139716_1_COMx,5139716_1_COMy,5139716_1_COMz,7466188_0_COMx,7466188_0_COMy,7466188_0_COMz,7466188_1_COMx,7466188_1_COMy,7466188_1_COMz,8442648_0_COMx,8442648_0_COMy,8442648_0_COMz,8442648_1_COMx,8442648_1_COMy,8442648_1_COMz,8442648_2_COMx,8442648_2_COMy,8442648_2_COMz,8442648_3_COMx,8442648_3_COMy,8442648_3_COMz
-0.92998,51.796249,93.584724,-2.826894,46.707298,94.607246,2.601357,50.65934,95.410606,3.009537,37.323326,95.082077,3.844016,51.502682,95.091064,2.757982,58.880592,94.896904,2.009922,55.430817,89.194069,1.039111,51.074181,88.511978,0.843811,40.259811,88.504837,1.746636,44.63306,90.248466,0.776879,42.635403,90.211708,5.206848,47.731159,100.378403,3.766585,44.103844,99.464165,4.211617,40.648159,98.909782,-0.827652,51.936932,93.258392,-2.107916,54.933979,90.345589,1.432138,49.247269,90.21389,0.385186,45.350399,99.386444,0.496697,56.560867,100.314766,1.369517,51.466579,99.728889,-0.867986,47.669609,99.952202,1.644604,47.719349,89.6017,-0.692607,50.847828,89.813812,1.801052,42.265247,95.003914,2.609296,51.066395,94.955215,5.687074,50.800129,96.336769,3.201205,39.773304,95.710701,1.891368,61.992779,90.418976,5.210575,54.915302,89.428413,3.509635,52.735413,89.942078,2.247086,58.819336,89.655388
-0.940111,51.810482,93.615677,-2.935053,46.65929,94.665588,2.569736,50.63467,95.398033,3.040904,37.293148,95.046082,3.847911,51.502823,95.09642,2.71717,58.84623,94.862381,1.967088,55.420761,89.183983,1.053626,51.074383,88.522934,0.817086,40.261108,88.51181,1.785996,44.622105,90.218811,0.774593,42.639626,90.216904,5.132831,47.697018,100.376183,3.79838,44.053684,99.465042,4.241784,40.742184,98.968262,-0.803111,51.940159,93.23822,-2.121356,54.932381,90.345695,1.398739,49.321716,90.200974,0.41722,45.340965,99.372963,0.496117,56.548985,100.315109,1.354717,51.465454,99.732628,-0.816901,47.676834,99.967278,1.662149,47.735394,89.589935,-0.68577,50.854454,89.804871,1.789376,42.265896,95.026245,2.633017,51.090477,94.961594,5.709,50.83865,96.300667,3.167216,39.743614,95.70256,1.899246,61.98468,90.421928,5.143402,54.941021,89.43161,3.495025,52.731018,89.946297,2.223455,58.851276,89.758987
-0.950745,51.814388,93.640236,-2.906664,46.673412,94.643204,2.528825,50.58334,95.394768,3.105161,37.256844,95.059402,3.816965,51.528133,95.088493,2.703501,58.813885,94.865311,1.950384,55.421558,89.181702,1.055574,51.079525,88.520439,0.793702,40.265118,88.519997,1.733418,44.633556,90.241615,0.782492,42.640617,90.213684,5.142911,47.665478,100.383369,3.817254,44.062351,99.448502,4.225117,40.764774,98.938477,-0.780421,51.941998,93.251183,-2.159661,54.936665,90.338753,1.406547,49.352074,90.144669,0.425005,45.303223,99.357841,0.503103,56.537476,100.326302,1.368527,51.488781,99.739693,-0.819513,47.686508,99.979691,1.685799,47.744331,89.612579,-0.696055,50.843742,89.811539,1.792207,42.265572,95.028687,2.64077,51.095985,94.963722,5.719286,50.858898,96.294975,3.215073,39.717976,95.690788,1.919055,61.987385,90.429001,5.15425,54.946304,89.382462,3.498642,52.733791,89.954315,2.227479,58.866226,89.734879
-0.935299,51.808746,93.650551,-2.884755,46.697903,94.614311,2.486245,50.553276,95.394814,3.108763,37.2075,95.075134,3.832892,51.547482,95.108368,2.627296,58.787483,94.895714,1.938381,55.415237,89.159279,1.051383,51.07819,88.526611,0.7781,40.256599,88.509308,1.726866,44.624531,90.232597,0.765776,42.667072,90.21701,5.169667,47.656189,100.412628,3.796612,44.077492,99.460381,4.248616,40.766521,98.944794,-0.755501,51.951454,93.25901,-2.214217,54.951485,90.342178,1.427385,49.33905,90.186874,0.389536,45.304356,99.378578,0.503955,56.537464,100.329391,1.367273,51.487888,99.746468,-0.802445,47.689831,99.963989,1.700121,47.747852,89.61039,-0.705297,50.839901,89.813904,1.758275,42.279099,95.022308,2.6433,51.120186,94.942657,5.738921,50.889896,96.279945,3.202074,39.715458,95.68544,1.90906,61.980858,90.429657,5.187468,54.938515,89.378372,3.486042,52.735527,89.949539,2.223519,58.869617,89.739662
-0.950457,51.804176,93.655624,-2.904811,46.707943,94.613922,2.402357,50.530708,95.388565,3.09255,37.198364,95.083336,3.823549,51.55484,95.106483,2.62964,58.7943,94.884392,1.888165,55.40147,89.151367,1.081897,51.082233,88.541779,0.791428,40.249947,88.487549,1.702883,44.630966,90.237572,0.761516,42.664955,90.217209,5.162266,47.646175,100.417763,3.772034,44.072601,99.453064,4.232761,40.799004,98.927437,-0.736099,51.939251,93.25753,-2.232326,54.955494,90.317749,1.425064,49.341019,90.197937,0.384575,45.283024,99.396599,0.508769,56.524799,100.331238,1.359007,51.496288,99.730286,-0.796989,47.686016,99.953148,1.697939,47.751347,89.610291,-0.698318,50.840092,89.811996,1.744624,42.275642,95.007141,2.622204,51.149166,94.96373,5.650343,50.910995,96.25843,3.170398,39.72501,95.665276,1.904032,61.976192,90.421623,5.125712,54.984814,89.407158,3.457588,52.742489,89.942337,2.20702,58.856033,89.730537
-0.939468,51.804703,93.630478,-2.883448,46.702518,94.606552,2.352769,50.489548,95.397064,3.069308,37.174828,95.066429,3.839547,51.57214,95.106209,2.63386,58.763458,94.882874,1.875537,55.388771,89.152138,1.10643,51.086792,88.541435,0.782126,40.24052,88.485252,1.690752,44.631844,90.229736,0.758256,42.682209,90.215309,5.178917,47.640087,100.421768,3.835394,44.05867,99.48056,4.229332,40.80307,98.899193,-0.76089,51.939911,93.25779,-2.278273,54.968693,90.314789,1.396381,49.355579,90.197273,0.425251,45.267948,99.37355,0.484031,56.513622,100.318146,1.363579,51.49118,99.744003,-0.816319,47.683891,99.979462,1.713286,47.773285,89.613823,-0.69905,50.835346,89.797691,1.733711,42.279213,94.997353,2.608862,51.136105,94.950226,5.631328,50.928883,96.253685,3.173595,39.747139,95.688095,1.909673,61.954838,90.436951,5.152304,55.000126,89.404251,3.451612,52.742897,89.94165,2.195758,58.876106,89.737251
-0.912416,51.791607,93.648933,-2.908198,46.687943,94.607513,2.248471,50.423798,95.440094,3.047831,37.123287,95.066185,3.837273,51.582211,95.094589,2.625784,58.742409,94.897919,1.822943,55.369591,89.142021,1.102137,51.085037,88.558899,0.756219,40.230911,88.512756,1.678802,44.629391,90.224976,0.763071,42.687675,90.211678,5.218105,47.627293,100.415642,3.828097,44.051411,99.495308,4.212514,40.819019,98.900543,-0.72241,51.942333,93.290123,-2.25674,54.996731,90.364937,1.395439,49.349873,90.217018,0.436591,45.262047,99.371078,0.523819,56.502003,100.323296,1.375496,51.497078,99.741142,-0.825906,47.680569,99.961105,1.707467,47.77396,89.610764,-0.726431,50.830345,89.784561,1.732318,42.287273,94.984848,2.609918,51.145077,94.939728,5.663659,51.0051,96.241875,3.181082,39.764011,95.674202,1.892549,61.947659,90.436676,5.13473,55.016579,89.418297,3.453848,52.745338,89.940941,2.150375,58.895329,89.764748
-0.913631,51.798889,93.634956,-2.914816,46.691616,94.606583,2.248317,50.398857,95.408981,3.071101,37.068226,95.033745,3.857476,51.61647,95.09671,2.574377,58.734337,94.903397,1.814635,55.364723,89.144798,1.101017,51.08831,88.560776,0.775352,40.208984,88.510292,1.662781,44.642456,90.223045,0.751689,42.698093,90.216827,5.232744,47.613796,100.426964,3.852131,44.044003,99.488243,4.254613,40.845367,98.919571,-0.733614,51.947834,93.282654,-2.278599,54.994305,90.346733,1.384131,49.376808,90.207985,0.428139,45.246063,99.376518,0.523575,56.498512,100.331352,1.382067,51.500313,99.737503,-0.764141,47.665127,99.962112,1.760714,47.786453,89.598862,-0.720485,50.837311,89.794464,1.715912,42.287327,94.989388,2.596369,51.154892,94.959312,5.62844,51.035473,96.24559,3.217495,39.771374,95.664055,1.901325,61.942932,90.42662,5.174978,55.006817,89.401604,3.447512,52.754505,89.949829,2.36553,58.81992,89.70137
-0.869138,51.784737,93.60968,-2.909987,46.691982,94.607407,2.202182,50.348007,95.433098,3.015054,37.044159,95.04155,3.803329,51.634834,95.098465,2.588063,58.691612,94.902252,1.787737,55.360619,89.139656,1.113977,51.089878,88.572769,0.771422,40.204651,88.500969,1.649518,44.647766,90.204613,0.726889,42.710529,90.226372,5.194097,47.593746,100.431244,3.852655,44.036404,99.485405,4.251553,40.857853,98.912422,-0.715024,51.946369,93.2883,-2.262666,55.001362,90.342987,1.362396,49.38781,90.216316,0.479389,45.214039,99.402817,0.528958,56.483608,100.333313,1.374146,51.496567,99.717224,-0.753332,47.667213,99.960098,1.748037,47.791855,89.590698,-0.733926,50.826004,89.783615,1.717888,42.283939,94.999535,2.600447,51.153816,94.958572,5.613446,51.045685,96.262192,3.187014,39.796505,95.680145,1.880298,61.923615,90.418297,5.100182,55.026611,89.432732,3.440244,52.758144,89.943947,2.162616,58.901081,89.761482
-0.855567,51.783463,93.604698,-2.876915,46.69746,94.617142,2.185146,50.301407,95.414276,3.019934,37.005295,95.063797,3.820338,51.657021,95.09761,2.587671,58.680817,94.900826,1.815037,55.361992,89.128235,1.095036,51.098682,88.572014,0.750609,40.190464,88.500381,1.667383,44.637699,90.214607,0.724301,42.719814,90.224922,5.197627,47.567371,100.404091,3.871224,44.021103,99.467552,4.226284,40.836948,98.919724,-0.72713,51.951263,93.281853,-2.272956,55.034969,90.377464,1.37,49.387886,90.213699,0.462239,45.197506,99.43058,0.524826,56.468334,100.342453,1.404139,51.518211,99.750862,-0.727616,47.666477,99.946808,1.777216,47.812256,89.590996,-0.738603,50.829395,89.782967,1.677024,42.265846,95.00338,2.619514,51.153,94.98703,5.582418,51.096329,96.300346,3.20285,39.799667,95.680428,1.894224,61.918259,90.409103,5.161269,55.047569,89.428795,3.442673,52.764282,89.949112,2.155834,58.911831,89.74218
-0.860914,51.779167,93.61216,-2.878781,46.69389,94.620872,2.127094,50.277161,95.406311,3.085583,36.978535,95.058945,3.858181,51.659184,95.108337,2.585957,58.661297,94.915817,1.814,55.345623,89.134758,1.053028,51.099396,88.573624,0.80197,40.165581,88.52359,1.622147,44.650555,90.196823,0.70863,42.736435,90.214058,5.150136,47.557217,100.417267,3.872294,44.016808,99.447456,4.292539,40.905972,98.884598,-0.698614,51.967304,93.293846,-2.284215,55.035614,90.381874,1.373343,49.409767,90.223724,0.499473,45.19693,99.41481,0.521748,56.465469,100.3367,1.411488,51.520237,99.751091,-0.731135,47.658218,99.942833,1.806038,47.815586,89.590782,-0.739758,50.815838,89.768425,1.698563,42.270142,95.008057,2.634432,51.166397,94.987503,5.548342,51.127209,96.258369,3.211588,39.812782,95.691719,1.899753,61.934864,90.412506,5.172855,55.037624,89.409653,3.46392,52.768177,89.957634,2.178224,58.917339,89.740211
-0.847786,51.782051,93.611656,-2.855567,46.703808,94.615158,2.100482,50.23682,95.415146,3.064743,36.937885,95.061058,3.86276,51.662281,95.098061,2.641654,58.64119,94.913567,1.762334,55.329609,89.132492,1.067076,51.107574,88.575287,0.814158,40.155521,88.513901,1.593999,44.652645,90.202126,0.706126,42.740971,90.22403,5.153917,47.542419,100.43396,3.92972,44.006767,99.480766,4.162987,40.940845,98.909271,-0.725059,51.981773,93.300499,-2.29215,55.014641,90.347366,1.39645,49.418308,90.223694,0.446412,45.193405,99.403122,0.521959,56.45826,100.330772,1.400204,51.509541,99.743286,-0.736219,47.670326,99.955093,1.822196,47.811531,89.591896,-0.742216,50.812721,89.774216,1.668852,42.277,95.008064,2.639659,51.190495,95.001694,5.590004,51.18074,96.281342,3.191513,39.82029,95.717567,1.890477,61.923565,90.416374,5.179099,55.038647,89.405273,3.447824,52.776421,89.955612,2.145373,58.920528,89.754784
-0.841075,51.791389,93.600464,-2.851928,46.695339,94.613991,2.012425,50.153999,95.409508,3.150209,36.912697,95.020973,3.893233,51.68634,95.127846,2.640724,58.644539,94.921837,1.772744,55.325436,89.130341,1.069796,51.10231,88.57019,0.789364,40.146885,88.508347,1.587953,44.644238,90.200432,0.71717,42.754162,90.211472,5.166512,47.538815,100.40818,3.932179,44.00703,99.444695,4.163672,40.940769,98.919838,-0.742459,51.984352,93.310173,-2.288351,55.003822,90.328766,1.335535,49.434135,90.206383,0.466201,45.179291,99.390305,0.523755,56.456654,100.334862,1.401717,51.511326,99.735535,-0.72785,47.671215,99.952888,1.844311,47.814674,89.595978,-0.742135,50.811077,89.762398,1.652023,42.283813,95.020416,2.655861,51.196671,94.986534,5.559108,51.196491,96.269493,3.288464,39.855995,95.654854,1.899093,61.902065,90.407059,5.192198,55.046741,89.402519,3.432102,52.781864,89.94471,2.168002,58.917896,89.739998
-0.943082,51.821888,93.600151,-2.843673,46.697628,94.593948,1.884508,50.079082,95.4114,3.127716,36.809639,95.004906,3.834891,51.719563,95.11821,2.569332,58.585892,94.927193,1.679582,55.299095,89.122002,1.044924,51.122189,88.548332,0.686966,40.069965,88.5299,1.586338,44.614464,90.217712,0.812582,42.783924,90.19532,5.176988,47.52066,100.413956,3.949959,43.938602,99.469833,4.06435,40.995266,98.954803,-0.685924,52.036922,93.320595,-2.301823,55.061699,90.369865,1.24772,49.436016,90.271492,0.502504,45.06921,99.438492,0.484674,56.344395,100.351387,1.41246,51.553368,99.667282,-0.742956,47.673973,99.931229,1.915857,47.856644,89.600769,-0.784545,50.791702,89.785332,1.671031,42.221809,94.994743,2.603625,51.228668,95.001518,5.65355,51.257393,96.198883,3.224934,39.9156,95.627266,1.817506,61.868523,90.394791,5.24304,55.124168,89.373566,3.397369,52.829945,89.908562,2.182935,58.955227,89.784264
-0.925107,51.81868,93.59465,-2.834602,46.712658,94.586929,1.897213,50.058693,95.391815,3.179033,36.784153,95.027542,3.895916,51.717503,95.076782,2.621269,58.580566,94.920341,1.765664,55.268505,89.151489,1.064354,51.10722,88.580444,0.745039,40.088303,88.535553,1.516343,44.646622,90.171906,0.766879,42.781273,90.19516,5.164669,47.491436,100.422523,3.970076,43.942368,99.459946,4.082324,40.9776,98.955574,-0.752599,52.052296,93.294144,-2.33981,55.043743,90.32235,1.223468,49.457695,90.267509,0.377983,45.086105,99.405281,0.492761,56.359753,100.340294,1.430896,51.54718,99.675743,-0.730942,47.670574,99.951927,1.918703,47.86684,89.591202,-0.79823,50.776829,89.764084,1.645292,42.231216,94.979965,2.588471,51.2318,95.001564,5.631984,51.282536,96.200294,3.271581,39.888042,95.65461,1.832429,61.867203,90.397774,5.21431,55.13847,89.407982,3.413939,52.851902,89.952209,2.101223,58.973137,89.727234
-0.931228,51.820614,93.598915,-2.824244,46.703781,94.589737,1.905502,50.02866,95.391861,3.203769,36.789223,95.017632,3.895966,51.721577,95.101082,2.573306,58.58128,94.906128,1.73,55.25285,89.128517,1.102632,51.111099,88.574165,0.759186,40.08041,88.514893,1.540203,44.649109,90.180946,0.774009,42.782188,90.187485,5.148578,47.483482,100.426216,3.999865,43.932751,99.437546,4.097687,40.996861,98.935593,-0.759387,52.065666,93.299652,-2.356619,55.043461,90.327072,1.247012,49.446453,90.244194,0.374302,45.081692,99.412132,0.537678,56.355751,100.345657,1.395516,51.552357,99.670563,-0.754835,47.671177,99.942368,1.932379,47.867939,89.589005,-0.787163,50.76424,89.756813,1.633648,42.221394,94.984047,2.611389,51.244427,95.008049,5.661261,51.330376,96.253143,3.332587,39.925114,95.605484,1.851058,61.863113,90.405235,5.177332,55.155239,89.411713,3.409979,52.860489,89.957947,2.094183,58.986351,89.73159
-0.87995,51.817032,93.597366,-2.834609,46.711418,94.580276,1.791727,49.978523,95.404655,3.25907,36.774258,95.018486,3.910165,51.72403,95.092812,2.569582,58.559265,94.885262,1.707104,55.252831,89.122078,1.102115,51.109169,88.576187,0.766461,40.087128,88.49086,1.552781,44.645966,90.19632,0.768091,42.774479,90.198196,5.141426,47.485249,100.419067,4.063006,43.925308,99.47596,4.215171,41.070351,98.932655,-0.7991,52.080563,93.284363,-2.344027,55.045307,90.318001,1.245017,49.446613,90.222466,0.465706,45.059864,99.413773,0.509485,56.370655,100.337959,1.370566,51.550644,99.689453,-0.775454,47.679153,99.954285,1.923906,47.873116,89.596428,-0.790826,50.757042,89.765221,1.625979,42.230968,94.973427,2.580997,51.234039,94.995949,5.685079,51.344173,96.267639,3.275203,39.968662,95.678368,1.834325,61.851967,90.400276,5.192248,55.138485,89.4086,3.417157,52.851406,89.960114,2.086744,58.987331,89.736839
-0.872811,51.818584,93.599312,-2.826573,46.722759,94.579575,1.732599,49.960045,95.408951,3.257509,36.73452,94.991882,3.881499,51.734287,95.071953,2.561726,58.53957,94.885124,1.648693,55.247181,89.113747,1.099143,51.116936,88.577324,0.791453,40.084824,88.486847,1.537071,44.643871,90.185692,0.746477,42.77692,90.193901,5.039956,47.456257,100.420074,4.070677,43.904716,99.491318,4.174314,41.0886,98.968414,-0.737278,52.074848,93.303307,-2.355607,55.050777,90.319382,1.255272,49.44548,90.217834,0.474218,45.065311,99.419807,0.51199,56.359283,100.336922,1.376193,51.543575,99.702377,-0.779741,47.68066,99.948524,1.965075,47.884457,89.624207,-0.804661,50.746132,89.76091,1.617173,42.235432,94.994446,2.573732,51.22995,94.994408,5.675197,51.355106,96.220192,3.243581,39.989838,95.683487,1.829176,61.850857,90.399139,5.189794,55.149418,89.416466,3.405611,52.864555,89.948517,2.064389,58.989815,89.739632
-0.887438,51.815838,93.601135,-2.816936,46.716457,94.572762,1.684727,49.897236,95.422287,3.273406,36.706707,95.013901,3.895325,51.733959,95.084808,2.556495,58.533459,94.903679,1.718785,55.241035,89.087883,1.113006,51.118267,88.576904,0.78536,40.073765,88.469971,1.559339,44.650215,90.178772,0.755195,42.784485,90.201752,5.037145,47.451336,100.427681,4.152966,43.915951,99.533318,4.160599,41.093281,98.951866,-0.790789,52.07481,93.306648,-2.372283,55.050053,90.305519,1.253896,49.463737,90.228935,0.482304,45.048206,99.399239,0.480636,56.354996,100.343773,1.363137,51.545837,99.700958,-0.775051,47.674931,99.94471,1.95734,47.884136,89.609604,-0.802854,50.733124,89.760803,1.61513,42.233196,94.987938,2.608825,51.240295,95.002159,5.643512,51.385639,96.219543,3.273924,40.016186,95.719727,1.826412,61.856373,90.393143,5.163164,55.162262,89.41333,3.410311,52.868382,89.95594,2.109354,58.987595,89.737877
-0.866272,51.815933,93.601608,-2.783972,46.7131,94.571991,1.655933,49.838417,95.407066,3.198752,36.69738,95.027229,3.891786,51.73637,95.084984,2.573826,58.526203,94.896332,1.623303,55.23246,89.081497,1.102929,51.128483,88.561493,0.786634,40.067837,88.475952,1.555858,44.645771,90.189919,0.73894,42.786743,90.205681,4.97508,47.437881,100.408806,4.150584,43.90094,99.548973,4.185955,41.103321,98.969231,-0.807859,52.085384,93.290573,-2.35844,55.049568,90.304176,1.291451,49.475883,90.228943,0.520414,45.046249,99.404228,0.513393,56.373589,100.357254,1.383667,51.539654,99.710274,-0.764917,47.666309,99.943161,1.937925,47.87151,89.593315,-0.769029,50.75272,89.767776,1.642294,42.228664,94.988686,2.615979,51.241737,95.007179,5.63398,51.413933,96.175949,3.326559,40.07378,95.673981,1.832984,61.856804,90.399872,5.162086,55.174015,89.426353,3.415591,52.860229,89.973724,2.105119,58.992401,89.760872
-0.873661,51.815475,93.610161,-2.775666,46.71772,94.575096,1.634803,49.801403,95.396309,3.222482,36.669052,95.040375,3.909559,51.75005,95.0849,2.557323,58.525112,94.903564,1.644136,55.235149,89.088654,1.12071,51.134174,88.563354,0.775508,40.070381,88.46978,1.547565,44.652382,90.180679,0.724393,42.789303,90.208839,4.951334,47.430477,100.42749,4.224226,43.903561,99.59687,4.172339,41.10511,98.980865,-0.810397,52.099297,93.289719,-2.404276,55.047863,90.326683,1.261588,49.4744,90.22641,0.546523,45.042931,99.415009,0.504373,56.367641,100.34481,1.390169,51.541267,99.708618,-0.757079,47.672955,99.937759,1.951726,47.891739,89.600082,-0.779463,50.750401,89.776138,1.642621,42.23267,94.978951,2.617418,51.244198,95.001854,5.629963,51.441422,96.162506,3.31132,40.071331,95.694664,1.825979,61.86134,90.397766,5.199014,55.176594,89.435608,3.403919,52.867523,89.966835,2.094777,59.002987,89.757195
-0.891796,51.816772,93.61795,-2.785589,46.71946,94.585243,1.674296,49.756481,95.385857,3.202268,36.651764,95.020866,3.909358,51.76535,95.093063,2.527465,58.51741,94.883392,1.637193,55.223675,89.071198,1.148645,51.133179,88.570763,0.785291,40.067089,88.467667,1.487722,44.647701,90.18322,0.728504,42.795258,90.213821,4.943377,47.426384,100.424522,4.253195,43.879246,99.603516,4.152322,41.134914,98.990677,-0.809877,52.106674,93.289528,-2.381243,55.016972,90.358665,1.302216,49.482559,90.218826,0.586825,45.040955,99.407158,0.489853,56.368004,100.338295,1.392241,51.55125,99.695984,-0.711819,47.660717,99.946884,1.957373,47.890411,89.613762,-0.787226,50.73489,89.775185,1.642582,42.217003,94.963005,2.629942,51.246708,95.011139,5.577279,51.477966,96.138908,3.261391,40.111027,95.675224,1.829398,61.86158,90.402969,5.188472,55.184765,89.406837,3.419763,52.873474,89.959877,2.109431,59.017597,89.774811
-0.873,51.830605,93.604706,-2.791115,46.718872,94.581665,1.664657,49.733673,95.377266,3.262507,36.611687,95.027672,3.919343,51.770256,95.094887,2.528786,58.524761,94.887848,1.609366,55.218288,89.059631,1.169468,51.154945,88.571548,0.774372,40.063652,88.476189,1.491515,44.662384,90.18203,0.7193,42.796978,90.217834,4.838127,47.390274,100.402863,4.258143,43.875153,99.621338,4.145706,41.140541,98.993149,-0.8372,52.127377,93.295357,-2.37985,54.994228,90.34182,1.288278,49.481117,90.222481,0.600396,45.044025,99.393188,0.431585,56.319038,100.330124,1.396899,51.547806,99.704666,-0.718451,47.657776,99.959915,1.941393,47.907299,89.622589,-0.786395,50.727829,89.773865,1.616828,42.209335,94.975304,2.626833,51.239407,95.011925,5.528692,51.512848,96.15696,3.267111,40.157715,95.70961,1.832222,61.866051,90.402367,5.197285,55.192749,89.414124,3.434498,52.872257,89.943039,2.160515,58.992985,89.745911
-0.893661,51.818764,93.608238,-2.807668,46.712349,94.585785,1.598927,49.691139,95.380486,3.241086,36.59449,95.00074,3.918148,51.764961,95.088516,2.500184,58.518543,94.884567,1.623945,55.206692,89.05368,1.154047,51.164402,88.574318,0.776323,40.074753,88.46434,1.49941,44.661282,90.185593,0.735792,42.799644,90.214012,4.827031,47.368408,100.400078,4.284817,43.875629,99.629425,4.099486,41.146076,98.998154,-0.869517,52.130627,93.307793,-2.372562,54.985016,90.37339,1.299317,49.493412,90.217979,0.602566,45.039452,99.405212,0.444441,56.319481,100.345123,1.393475,51.546375,99.707695,-0.724345,47.653229,99.942505,1.936014,47.914307,89.615967,-0.790412,50.732479,89.756363,1.661134,42.207993,94.943268,2.636216,51.244366,95.023094,5.557441,51.533863,96.178368,3.209466,40.21368,95.704308,1.826639,61.865276,90.404175,5.190709,55.20961,89.402542,3.435692,52.877251,89.946144,2.107836,59.013977,89.761124
-0.854102,51.807262,93.591331,-2.807711,46.708023,94.598732,1.558071,49.658386,95.392029,3.318021,36.586945,94.994621,3.913601,51.771149,95.113907,2.503965,58.515327,94.889618,1.604013,55.198174,89.059952,1.154481,51.163963,88.581406,0.76539,40.065037,88.464859,1.484739,44.663742,90.181671,0.749138,42.805016,90.211441,4.827731,47.369675,100.398491,4.236306,43.851963,99.528954,4.066614,41.15284,99.023865,-0.847322,52.121052,93.294052,-2.379131,54.967308,90.340759,1.261061,49.483898,90.223747,0.612395,45.037788,99.418442,0.455873,56.305756,100.343376,1.386857,51.558544,99.713409,-0.710729,47.651615,99.966949,1.947082,47.919651,89.612358,-0.799197,50.724064,89.759361,1.662795,42.185169,94.949028,2.64307,51.249985,95.009178,5.55217,51.534668,96.180779,3.199413,40.259048,95.647774,1.823501,61.865318,90.403946,5.238232,55.219719,89.345482,3.438919,52.905781,89.95076,2.125923,59.047661,89.763382
-0.960418,51.839668,93.613182,-2.828713,46.715618,94.591393,1.524487,49.626762,95.408455,3.263182,36.579777,95.000366,3.921289,51.768742,95.105614,2.497329,58.513702,94.888115,1.631655,55.189751,89.056007,1.158874,51.181572,88.592369,0.769763,40.065102,88.477379,1.45861,44.669865,90.170166,0.76052,42.805359,90.205635,4.788908,47.353302,100.404968,4.250073,43.806053,99.550079,4.190207,41.187706,99.092079,-0.845837,52.124554,93.309891,-2.381552,54.961277,90.366608,1.194841,49.45776,90.17466,0.579076,45.013821,99.447121,0.450623,56.297424,100.333725,1.426067,51.544891,99.729683,-0.655785,47.577431,99.980087,1.942545,47.92997,89.622887,-0.790851,50.712391,89.779633,1.641736,42.195671,94.974892,2.654783,51.252518,95.01181,5.646484,51.601845,96.237572,3.230754,40.373928,95.628258,1.824625,61.865997,90.409439,5.256184,55.233768,89.363586,3.450631,52.915028,89.948143,2.150998,59.041538,89.773834
-0.935682,51.829887,93.607742,-2.766168,46.727737,94.557068,1.483459,49.597343,95.408707,3.283799,36.550076,95.011147,3.915237,51.779499,95.094452,2.50158,58.504681,94.88533,1.637765,55.19492,89.049477,1.140265,51.18018,88.585831,0.755901,40.066669,88.470856,1.47556,44.664009,90.181198,0.751318,42.810993,90.211754,4.803126,47.344189,100.382736,4.345758,43.807632,99.564178,4.167666,41.19519,99.081627,-0.853804,52.122509,93.300438,-2.369444,54.933006,90.355331,1.211937,49.475956,90.172714,0.527689,45.011845,99.393799,0.437103,56.302784,100.337654,1.437299,51.540054,99.738426,-0.612876,47.586643,99.952126,1.951382,47.935993,89.637512,-0.791736,50.696701,89.783752,1.661644,42.184994,94.964134,2.63981,51.269409,95.022552,5.595932,51.596241,96.200272,3.274415,40.37244,95.654175,1.817407,61.864971,90.408386,5.150104,55.266266,89.386856,3.455383,52.947979,89.934685,2.147049,59.061413,89.758751
